LAT,LON,VILLAGE,BD_JO_NOM_,DEF_TYPE,REPERTOIRE,ZS,AS_,PROVINCE,DISTRICT,TERRITOIRE,SECTEUR,GROUPEMENT,DATUM,COORDLATLO,TYPE_GPS,DATE_DATA,SOURCE_DAT,AS_N_DECOU,pVILLAGE,pVillageC,NC2000,NC2001,NC2002,NC2003,NC2004,NC2005,NC2006,NC2007,NC2008,NC2009,NC2010,NC2011,NC2012,totalCases
-4.49767,18.32779,FERME KINZUKU,FERME KINZUKU (D),FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME KINZU,NDUNGA FERME KINZU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.41117,18.33951,FERME KIPUNZI MABAMVU,FERME KIPUNZI MABAMVU,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME KIPUN,NDUNGA FERME KIPUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.42179,18.33621,FERME KIPWANGA MANGOMA,FERME KIPWANGA MANGOMA,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME KIPWA,NDUNGA FERME KIPWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.43986,18.28815,FERME LUBINGA,FERME LUBINGA,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME LUBIN,NDUNGA FERME LUBIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.46862,18.35191,FERME MABULU MAMBOKO,FERME MABULU MAMBOKO,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME MABUL,NDUNGA FERME MABUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.44881,18.34389,FERME MAKULU MIBAMBI,FERME MAKULU MIBAMBI,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME MAKUL,NDUNGA FERME MAKUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.42007,18.32413,FERME MANGA MANDUNDU/FERME LUKUKA,FERME MANGA MANDUNDU/FERME LUKUKA,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME MANGA,NDUNGA FERME MANGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.398,18.31982,FERME MANGA NGWANZA,FERME MANGA NGWANZA,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME MANGA,NDUNGA FERME MANGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.4275,18.28238,FERME MANGOMA,FERME MANGOMA,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME MANGO,NDUNGA FERME MANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.40996,18.32982,FERME MAYUMBU/FERME MAYOKO,FERME MAYUMBU/FERME MAYOKO,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME MAYUM,NDUNGA FERME MAYUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.46311,18.35383,FERME MIMVONDO,FERME MIMVONDO,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME MIMVO,NDUNGA FERME MIMVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.494,18.31025,FERME MIPUKU PUKU,FERME MIPUKU PUKU,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME MIPUK,NDUNGA FERME MIPUK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.44272,18.29275,FERME MUBAMFU,FERME MUBAMFU (D),FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME MUBAM,NDUNGA FERME MUBAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.49374,18.31638,FERME MUKOSA,FERME MUKOSA,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME MUKOS,NDUNGA FERME MUKOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.43031,18.33544,FERME MUSIMBOKO,FERME MUSIMBOKO,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME MUSIM,NDUNGA FERME MUSIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.43658,18.28138,FERME MWALANGU,FERME MWALANGU,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME MWALA,NDUNGA FERME MWALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.38311,18.30789,FERME NDEYI,FERME NDEYI,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME NDEYI,NDUNGA FERME NDEYI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.3959,18.28952,FERME NGAMIBUNGU,FERME NGAMIBUNGU,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME NGAMI,NDUNGA FERME NGAMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.39503,18.31044,FERME NGOMBE,FERME NGOMBE,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME NGOMB,NDUNGA FERME NGOMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.41762,18.30624,FERME NKUKUTU I/II,FERME NKUKUTU I/II,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME NKUKU,NDUNGA FERME NKUKU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.40093,18.32106,FERME NTO NIANGI/FERME MUBANA,FERME NTO NIANGI/FERME MUBANA,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME NTO N,NDUNGA FERME NTO N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.47665,18.29574,FERME NZADI NZADI,FERME NZADI NZADI,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME NZADI,NDUNGA FERME NZADI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.38906,18.30519,FERME PAY PAY,FERME PAY PAY,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME PAY P,NDUNGA FERME PAY P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.37624,18.27407,FERME PENGI,FERME PENGI,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME PENGI,NDUNGA FERME PENGI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.38289,18.32068,FERME TRANQUI,FERME TRANQUI,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME TRANQ,NDUNGA FERME TRANQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.40258,18.26968,FERME YUMBU,FERME YUMBU (D),FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MITANGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME YUMBU,NDUNGA FERME YUMBU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.39014,18.29534,FERME YUMBU NGAMBA,FERME YUMBU NGAMBA,FERME,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,FERME YUMBU,NDUNGA FERME YUMBU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.36695,18.30612,ISANGI,ISANGI,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,KAWALA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,ISANGI,NDUNGA ISANGI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.44175,18.30715,KIMBANGI,KIMBANGI,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,KIMBANGI,NDUNGA KIMBANGI,0,0,0,0,0,0,0,0,0,0,0,0,3,3
-4.47975,18.33079,KIMBATA,KIMBATA,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,KIMBATA,NDUNGA KIMBATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.40399,18.31536,KIMWANZA I,KIMWANZA I (D),VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,KIMWANZA I,NDUNGA KIMWANZA I,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.41067,18.32012,KIMWANZA II,KIMWANZA II (D),VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,KIMWANZA II,NDUNGA KIMWANZA II,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.41618,18.31873,KIMWANZA III/ MISEY,KIMWANZA III/ MISEY,PS,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,KIMWANZA II,NDUNGA KIMWANZA II,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.42429,18.30536,KIMWANZA PONCELET,KIMWANZA PONCELET,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,KIMWANZA PO,NDUNGA KIMWANZA PO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.43955,18.3419,KINSUKA,KINSUKA,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,KINSUKA,NDUNGA KINSUKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.42919,18.34569,KIPUNZI NZAU,KIPUNZI NZAU,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,KIPUNZI NZA,NDUNGA KIPUNZI NZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.41277,18.29391,KITAMBO,KITAMBO,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,KITAMBO,NDUNGA KITAMBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.34683,18.3049,LUBOMA I,LUBOMA I,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,KAWALA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,LUBOMA I,NDUNGA LUBOMA I,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.36962,18.28774,LUBOMA II,LUBOMA II,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,KAWALA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,LUBOMA II,NDUNGA LUBOMA II,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.40522,18.26403,MBWANIANGI,MBWANIANGI,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MITANGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,MBWANIANGI,NDUNGA MBWANIANGI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.3966,18.27658,MINDUNGU,MINDUNGU,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,MINDUNGU,NDUNGA MINDUNGU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.41046,18.26964,MISENGI,MISENGI (D),VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MITANGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,MISENGI,NDUNGA MISENGI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.43168,18.28399,MUKALA I,MUKALA I,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,MUKALA I,NDUNGA MUKALA I,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.43334,18.28986,MUKALA II,MUKALA II,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,MUKALA II,NDUNGA MUKALA II,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.47541,18.33796,MUKOMO/FERME YOKO,MUKOMO/FERME YOKO,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,MUKOMO/FERM,NDUNGA MUKOMO/FERM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.45207,18.33297,MUKULUNGU I/III,MUKULUNGU I/III,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,MUKULUNGU I,NDUNGA MUKULUNGU I,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.45421,18.32608,MUKULUNGU II,MUKULUNGU II,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,MUKULUNGU I,NDUNGA MUKULUNGU I,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.42958,18.31357,MUSAMBU,MUSAMBU,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,MUSAMBU,NDUNGA MUSAMBU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.44988,18.29346,NDUNGA,NDUNGA (D),CS,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,NDUNGA,NDUNGA NDUNGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.45832,18.29937,NDUNGA I,NDUNGA I,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,NDUNGA I,NDUNGA NDUNGA I,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.48121,18.29991,NDUNGA II,NDUNGA II,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MBINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,NDUNGA II,NDUNGA NDUNGA II,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.39023,18.28801,NGAMBA I,NGAMBA I (D),VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,NGAMBA I,NDUNGA NGAMBA I,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.38201,18.28881,NGAMBA II,NGAMBA II,PS,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,NGAMBA II,NDUNGA NGAMBA II,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.37832,18.29191,NGAMBA III,NGAMBA III,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,NGAMBA III,NDUNGA NGAMBA III,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.42712,18.26982,POMBO,POMBO,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,KILUNDA,MITANGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,POMBO,NDUNGA POMBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.368,18.27376,ZABA SOUZA,ZABA SOUZA,VILLAGE,REPERTOIRE,VANGA,NDUNGA,BANDUNDU,KWILU,BULUNGU,MIKWII,BUNU FIOTI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NDUNGA,ZABA SOUZA,NDUNGA ZABA SOUZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.32262,18.31948,FERME FALA,FERME FALA,FERME,REPERTOIRE,VANGA,NGANGA,BANDUNDU,KWILU,BULUNGU,MIKWII,NGANGA KEKOR,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NGANGA,FERME FALA,NGANGA FERME FALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.32267,18.34137,FERME KAMULETA,FERME KAMULETA,FERME,REPERTOIRE,VANGA,NGANGA,BANDUNDU,KWILU,BULUNGU,MIKWII,NGANGA KEKOR,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NGANGA,FERME KAMUL,NGANGA FERME KAMUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.3233,18.32374,FERME KILANKIRI,FERME KILANKIRI,FERME,REPERTOIRE,VANGA,NGANGA,BANDUNDU,KWILU,BULUNGU,MIKWII,NGANGA KEKOR,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NGANGA,FERME KILAN,NGANGA FERME KILAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.35598,18.32482,FERME KIMPALA,FERME KIMPALA,FERME,REPERTOIRE,VANGA,NGANGA,BANDUNDU,KWILU,BULUNGU,MIKWII,NGANGA KEKOR,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NGANGA,FERME KIMPA,NGANGA FERME KIMPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.32741,18.31665,FERME KISALA,FERME KISALA (D),FERME,REPERTOIRE,VANGA,NGANGA,BANDUNDU,KWILU,BULUNGU,MIKWII,NGANGA KEKOR,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NGANGA,FERME KISAL,NGANGA FERME KISAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.33993,18.34504,FERME KIYABANA,FERME KIYABANA,FERME,REPERTOIRE,VANGA,NGANGA,BANDUNDU,KWILU,BULUNGU,MIKWII,NGANGA KEKOR,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NGANGA,FERME KIYAB,NGANGA FERME KIYAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.35885,18.34165,FERME MAMVAKA ANTOINE,FERME MAMVAKA ANTOINE,FERME,REPERTOIRE,VANGA,NGANGA,BANDUNDU,KWILU,BULUNGU,MIKWII,NGANGA KEKOR,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NGANGA,FERME MAMVA,NGANGA FERME MAMVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.35066,18.3456,FERME NGAMADIA,FERME NGAMADIA,FERME,REPERTOIRE,VANGA,NGANGA,BANDUNDU,KWILU,BULUNGU,MIKWII,NGANGA KEKOR,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NGANGA,FERME NGAMA,NGANGA FERME NGAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.34823,18.32969,FERME NGUBU,FERME NGUBU,FERME,REPERTOIRE,VANGA,NGANGA,BANDUNDU,KWILU,BULUNGU,MIKWII,NGANGA KEKOR,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NGANGA,FERME NGUBU,NGANGA FERME NGUBU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.33896,18.32083,FERME TAKO,FERME TAKO,FERME,REPERTOIRE,VANGA,NGANGA,BANDUNDU,KWILU,BULUNGU,MIKWII,NGANGA KEKOR,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NGANGA,FERME TAKO,NGANGA FERME TAKO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.35645,18.33518,FERME TANGANIKA,FERME TANGANIKA,FERME,REPERTOIRE,VANGA,NGANGA,BANDUNDU,KWILU,BULUNGU,MIKWII,NGANGA KEKOR,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NGANGA,FERME TANGA,NGANGA FERME TANGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.30794,18.31154,KIMBIMBI,KIMBIMBI,VILLAGE,REPERTOIRE,VANGA,NGANGA,BANDUNDU,KWILU,BULUNGU,MIKWII,NGANGA KEKOR,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,JUIN 2009,PNLTHA-CTB,NGANGA,KIMBIMBI,NGANGA KIMBIMBI,0,0,0,0,0,0,0,0,0,0,0,2,0,2
